index,split
127596,test
127597,valid
127598,test
127599,test
127600,train
127601,train
127602,train
127603,train
127604,train
127605,train
127606,train
127607,train
127608,train
127609,train
127610,train
127611,train
127612,valid
127613,train
127614,train
127615,train
127616,valid
127617,train
127618,train
127619,train
127620,train
127621,train
127622,train
127623,train
127624,train
127625,train
127626,train
127627,train
127628,train
127629,train
127630,train
127631,train
127632,train
127633,test
127634,train
127635,train
127636,train
127637,train
127638,train
127639,train
127640,train
127641,train
127642,train
127643,train
127644,train
127645,train
127646,train
127647,train
127648,train
127649,train
127650,train
127651,train
127652,train
127653,train
127654,train
127655,train
127656,train
127657,train
127658,train
127659,train
127660,valid
127661,test
127662,train
127663,train
127664,train
127665,train
127666,train
127667,train
127668,train
127669,train
127670,train
127671,train
127672,valid
127673,train
127674,valid
127675,train
127676,train
127677,valid
127678,train
127679,train
127680,valid
127681,train
127682,valid
127683,train
127684,valid
127685,train
127686,train
127687,train
127688,train
127689,train
127690,train
127691,train
127692,train
127693,train
127694,train
127695,train
127696,train
127697,train
127698,train
127699,train
127700,train
127701,train
127702,train
127703,train
127704,train
127705,train
127706,train
127707,train
127708,train
127709,train
127710,train
127711,valid
127712,test
127713,train
127714,train
127715,train
127716,train
127717,train
127718,train
127719,train
127720,train
127721,train
127722,valid
127723,train
127724,train
127725,train
127726,train
127727,valid
127728,train
127729,train
127730,train
127731,train
127732,test
127733,train
127734,train
127735,train
127736,train
127737,valid
127738,train
127739,train
127740,train
127741,train
127742,train
127743,test
127744,train
127745,train
127746,train
127747,train
127748,train
127749,train
127750,train
127751,valid
127752,train
127753,train
127754,train
127755,test
127756,valid
127757,train
127758,valid
127759,train
127760,train
127761,train
127762,train
127763,train
127764,train
127765,train
127766,train
127767,test
127768,train
127769,train
127770,train
127771,train
127772,train
127773,train
127774,train
127775,train
127776,train
127777,train
127778,train
127779,train
127780,valid
127781,train
127782,train
127783,train
127784,train
127785,train
127786,train
127787,train
127788,train
127789,train
127790,train
127791,train
127792,train
127793,train
127794,train
127795,train
127796,train
127797,train
127798,train
127799,train
127800,train
127801,train
127802,test
127803,train
127804,train
127805,test
127806,train
127807,train
127808,train
127809,train
127810,train
127811,valid
127812,train
127813,train
127814,train
127815,train
127816,valid
127817,train
127818,test
127819,valid
127820,train
127821,train
127822,train
127823,train
127824,valid
127825,train
127826,train
127827,train
127828,train
127829,train
127830,train
127831,train
127832,train
127833,train
127834,train
127835,train
127836,train
127837,train
127838,train
127839,train
127840,train
127841,train
127842,train
127843,train
127844,train
127845,train
127846,train
127847,test
127848,valid
127849,train
127850,train
127851,train
127852,test
127853,test
127854,test
127855,test
127856,train
127857,test
127858,train
127859,train
127860,train
127861,test
127862,train
127863,valid
127864,train
127865,test
127866,train
127867,valid
127868,train
127869,test
127870,train
127871,train
127872,train
127873,test
127874,train
127875,train
127876,train
127877,valid
127878,train
127879,train
127880,train
127881,train
127882,valid
127883,train
127884,test
127885,train
127886,valid
127887,train
127888,train
127889,valid
127890,train
127891,train
127892,train
127893,train
127894,valid
127895,train
127896,train
127897,train
127898,train
127899,valid
127900,train
127901,train
127902,train
127903,test
127904,train
127905,train
127906,test
127907,train
127908,train
127909,train
127910,train
127911,train
127912,train
127913,train
127914,train
127915,train
127916,train
127917,test
127918,train
127919,train
127920,train
127921,valid
127922,train
127923,train
127924,train
127925,train
127926,train
127927,train
127928,test
127929,train
127930,train
127931,train
127932,test
127933,train
127934,train
127935,train
127936,train
127937,train
127938,train
127939,train
127940,valid
127941,train
127942,train
127943,test
127944,train
127945,train
127946,train
127947,train
127948,train
127949,train
127950,valid
127951,valid
127952,train
127953,train
127954,train
127955,train
127956,train
127957,train
127958,train
127959,train
127960,test
127961,train
127962,train
127963,test
127964,train
127965,train
127966,train
127967,train
127968,train
127969,train
127970,train
127971,train
127972,train
127973,train
127974,train
127975,train
127976,train
127977,train
127978,test
127979,train
127980,test
127981,train
127982,train
127983,valid
127984,train
127985,train
127986,train
127987,train
127988,valid
127989,train
127990,test
127991,train
127992,train
127993,train
127994,train
127995,train
127996,train
127997,train
127998,train
127999,test
128000,train
128001,train
128002,train
128003,train
128004,train
128005,test
128006,train
128007,train
128008,train
128009,train
128010,train
128011,test
128012,train
128013,train
128014,train
128015,train
128016,train
128017,train
128018,test
128019,train
128020,train
128021,train
128022,train
128023,train
128024,test
128025,train
128026,train
128027,test
128028,train
128029,train
128030,valid
128031,valid
128032,train
128033,train
128034,train
128035,train
128036,train
128037,train
128038,test
128039,train
128040,train
128041,valid
128042,train
128043,train
128044,train
128045,test
128046,train
128047,train
128048,train
128049,train
128050,train
128051,test
128052,train
128053,valid
128054,train
128055,train
128056,train
128057,train
128058,train
128059,test
128060,train
128061,train
128062,test
128063,train
128064,train
128065,train
128066,train
128067,valid
128068,train
128069,valid
128070,train
128071,train
128072,train
128073,train
128074,train
128075,train
128076,train
128077,train
128078,train
128079,train
128080,train
128081,train
128082,train
128083,test
128084,train
128085,valid
128086,train
128087,train
128088,train
128089,train
128090,valid
128091,train
128092,train
128093,train
128094,test
128095,train
128096,train
128097,train
128098,train
128099,train
128100,train
128101,train
128102,train
128103,train
128104,train
128105,valid
128106,train
128107,train
128108,test
128109,train
128110,train
128111,test
128112,train
128113,valid
128114,train
128115,train
128116,train
128117,train
128118,train
128119,train
128120,valid
128121,train
128122,train
128123,train
128124,test
128125,train
128126,train
128127,train
128128,test
128129,train
128130,valid
128131,train
128132,test
128133,train
128134,train
128135,train
128136,train
128137,train
128138,valid
128139,train
128140,train
128141,train
128142,test
128143,test
128144,train
128145,test
128146,train
128147,valid
128148,train
128149,train
128150,train
128151,train
128152,train
128153,train
128154,train
128155,valid
128156,train
128157,train
128158,train
128159,train
128160,train
128161,test
128162,valid
128163,train
128164,test
128165,train
128166,train
128167,train
128168,train
128169,train
128170,train
128171,test
128172,train
128173,train
128174,train
128175,train
128176,train
128177,train
128178,test
128179,train
128180,train
128181,train
128182,train
128183,train
128184,train
128185,valid
128186,train
128187,train
128188,train
128189,train
128190,test
128191,valid
128192,train
128193,valid
128194,train
128195,train
128196,test
128197,train
128198,train
128199,train
128200,test
128201,train
128202,train
128203,train
128204,train
128205,train
128206,train
128207,train
128208,train
128209,train
128210,train
128211,train
128212,train
128213,train
128214,test
128215,test
128216,train
128217,train
128218,train
128219,test
128220,test
128221,train
128222,train
128223,train
128224,train
128225,train
128226,train
128227,train
128228,test
128229,train
128230,train
128231,train
128232,train
128233,train
128234,train
128235,valid
128236,valid
128237,train
128238,train
128239,train
128240,train
128241,train
128242,train
128243,train
128244,train
128245,train
128246,train
128247,valid
128248,train
128249,train
128250,train
128251,train
128252,train
128253,train
128254,train
128255,train
128256,train
128257,train
128258,valid
128259,train
128260,train
128261,train
128262,train
128263,train
128264,train
128265,train
128266,train
128267,train
128268,train
128269,train
128270,valid
128271,train
128272,train
128273,train
128274,valid
128275,train
128276,train
128277,train
128278,train
128279,train
128280,train
128281,train
128282,train
128283,valid
128284,train
128285,test
128286,train
128287,train
128288,test
128289,valid
128290,train
128291,valid
128292,train
128293,train
128294,test
128295,valid
128296,train
128297,train
128298,train
128299,train
128300,train
128301,train
128302,train
128303,train
128304,train
128305,train
128306,train
128307,train
128308,train
128309,train
128310,test
128311,train
128312,train
128313,train
128314,train
128315,valid
128316,train
128317,train
128318,train
128319,train
128320,train
128321,train
128322,train
128323,train
128324,valid
128325,test
128326,train
128327,train
128328,train
128329,test
128330,train
128331,valid
128332,train
128333,train
128334,train
128335,train
128336,train
128337,train
128338,train
128339,train
128340,train
128341,train
128342,train
